provider,dataProvider,title,collection,description,creator,publisher,contributor,type,identifier,language,temporal,spatial,subject,date,extent,format,standardizedRights,relation,isShownAt,preview,count
Biodiversity Heritage Library,University of Toronto - OISE Library,1.0,0.35714285714285715,0.5238095238095238,0.8095238095238095,0.9047619047619048,0.4523809523809524,1.0,1.0,1.0,0.0,0.07142857142857142,1.0,0.9285714285714286,0.0,1.0,0.0,0.35714285714285715,1.0,1.0,42
Digital Library of Georgia,Civil Rights Library of St. Augustine,1.0,1.0,1.0,0.9975,0.0,0.0,0.9975,0.0,1.0,0.0,0.9925,1.0,0.9975,0.0,0.8175,0.0,0.005,1.0,1.0,400
Illinois Digital Heritage Hub,Huntley Area Public Library; Huntley Historical Society,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,11
Illinois Digital Heritage Hub,Meadville Lombard Theological School,1.0,1.0,0.7255813953488373,0.524031007751938,0.0,0.4170542635658915,0.9984496124031008,0.0,1.0,0.5674418604651162,0.37829457364341085,0.3550387596899225,0.9984496124031008,0.0,0.0,0.0,0.0,1.0,1.0,645
Illinois Digital Heritage Hub,Niles Public Library District,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,16
Indiana Memory,"Indiana Department of Natural REsources, Division of Historic Preservation and Archaeology",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Indiana Memory,"Mallah, Lee",1.0,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,3
Minnesota Digital Library,Iron Range Research Center,1.0,1.0,0.9983333333333333,0.5266666666666666,0.0,0.1738888888888889,1.0,0.0,0.3005555555555556,0.0,0.0,1.0,0.9955555555555555,0.0,1.0,0.0,0.9961111111111111,1.0,0.9961111111111111,1800
Minnesota Digital Library,Saint Paul Public Library,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,11
National Archives and Records Administration,National Archives at San Francisco,1.0,1.0,0.43575418994413406,1.0,0.0,0.06480446927374302,1.0,1.0,0.0,0.0,0.10614525139664804,0.7061452513966481,0.9374301675977653,0.0022346368715083797,1.0,0.0,1.0,1.0,0.055865921787709494,895
North Carolina Digital Heritage Center,Elizabeth City State University,1.0,1.0,1.0,0.4744186046511628,0.004651162790697674,1.0,1.0,1.0,0.48372093023255813,0.0,1.0,0.9441860465116279,0.9953488372093023,0.0,1.0,0.4790697674418605,0.0,1.0,1.0,215
North Carolina Digital Heritage Center,Elkin Public Library,1.0,1.0,1.0,0.42857142857142855,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9285714285714286,0.0,1.0,1.0,14
North Carolina Digital Heritage Center,Granville County Museum,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,2
North Carolina Digital Heritage Center,North Carolina Humanities Council,1.0,1.0,1.0,0.38190954773869346,0.9095477386934674,1.0,1.0,1.0,0.964824120603015,0.0,0.9899497487437185,0.9899497487437185,0.9949748743718593,0.0,1.0,0.0,0.0,1.0,1.0,199
The New York Public Library,Rodgers and Hammerstein Archives of Recorded Sound. The New York Public Library,1.0,1.0,0.035326086956521736,0.001358695652173913,0.0,0.04755434782608696,1.0,0.0,0.9646739130434783,0.0,0.035326086956521736,1.0,0.998641304347826,0.035326086956521736,1.0,1.0,1.0,1.0,1.0,736
The Portal to Texas History,Canyon Area Library,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
The Portal to Texas History,Dallas Firefighters Museum,1.0,1.0,1.0,0.3622881355932203,0.00423728813559322,0.05190677966101695,1.0,1.0,0.3061440677966102,0.0,1.0,1.0,0.7627118644067796,0.0,1.0,0.0,0.03389830508474576,1.0,1.0,944
The Portal to Texas History,Dallas Municipal Archives,1.0,1.0,1.0,0.75492837895334,0.0046801872074883,0.24450432562757055,0.9998581761452277,1.0,0.8017302510282229,0.0,0.95816196284215,1.0,0.7491136009076726,0.0,1.0,0.0,0.34888668274003687,1.0,1.0,7051
The Portal to Texas History,Private Collection of Matta Family,1.0,1.0,1.0,0.07407407407407407,0.0,0.0,1.0,1.0,0.4074074074074074,0.0,0.7407407407407407,1.0,0.48148148148148145,0.0,1.0,0.0,0.0,1.0,1.0,27
Biodiversity Heritage Library,Illinois Native Plant Society,1.0,0.0,1.0,0.9629629629629629,1.0,0.037037037037037035,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9629629629629629,1.0,1.0,27
Biodiversity Heritage Library,NC History of Health Digital Collection (archive.org),1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1
California Digital Library,Allan Hancock College,1.0,1.0,1.0,1.0,0.0,0.6875,1.0,1.0,0.6875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0625,16
Digital Commonwealth,Fiske Public Library,1.0,1.0,1.0,0.047058823529411764,0.011764705882352941,0.011764705882352941,1.0,0.9882352941176471,0.0,0.0,0.9529411764705882,1.0,0.36470588235294116,0.0,1.0,0.0,1.0,1.0,1.0,85
Digital Commonwealth,Lili Elbe Archive,1.0,1.0,0.21739130434782608,1.0,0.9565217391304348,0.6956521739130435,1.0,0.0,1.0,0.2608695652173913,0.4782608695652174,1.0,0.9130434782608695,0.0,1.0,0.0,1.0,1.0,1.0,23
Digital Commonwealth,Wilbraham Public Library,1.0,1.0,1.0,0.02158273381294964,0.014388489208633094,0.0,1.0,1.0,0.1510791366906475,0.007194244604316547,1.0,1.0,1.0,0.1510791366906475,1.0,0.0,1.0,1.0,1.0,139
Digital Library of Georgia,Worth County Library System (Ga.),1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6374
Digital Maine,Aroostook Country Historical and Art Museum of Houlton,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3
Empire State Digital Network,Clinton Community College,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.45714285714285713,0.0,0.0,1.0,1.0,35
Empire State Digital Network,D'Youville College,1.0,1.0,1.0,0.4,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,30
Minnesota Digital Library,Cottonwood County Historical Society,1.0,1.0,1.0,0.09967845659163987,0.0,0.1157556270096463,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,311
Minnesota Digital Library,East Central Regional Library,1.0,1.0,1.0,0.15217391304347827,0.0,0.0,1.0,0.0,0.03260869565217391,0.0,0.0,1.0,0.7717391304347826,0.0,1.0,0.0,1.0,1.0,1.0,92
Minnesota Digital Library,First National Bank of Northfield,1.0,1.0,1.0,0.16666666666666666,0.0,0.07971014492753623,1.0,0.0,0.0,0.0,0.0,1.0,0.5289855072463768,0.0,0.9927536231884058,0.0,0.9782608695652174,1.0,1.0,138
Minnesota Digital Library,Lincoln County Historical Society,1.0,1.0,1.0,0.14835164835164835,0.0,0.13186813186813187,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,182
Minnesota Digital Library,Minneapolis Institute of Arts,0.9996761553159105,0.004209980893163639,0.7325042909420642,0.6081155477832831,0.0,0.002882217688396645,0.004177596424754688,0.0,0.004209980893163639,0.0,0.0,0.004209980893163639,0.9999676155315911,0.9766184138087374,0.9867547524207391,0.0,0.004209980893163639,1.0,1.0,30879
Mountain West Digital Library,Snow College Libraries,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,30
South Carolina Digital Library,The Charleston Archive at CCPL,1.0,1.0,1.0,0.4586002957121735,0.0,0.8560867422375554,1.0,0.0,0.6899950714637753,0.0,0.8802365697387876,0.9751108920650566,0.9677180877279448,0.0,1.0,0.0,0.0,1.0,1.0,4058
South Carolina Digital Library,University of South Carolina Lancaster. Native American Studies Center,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4
The Portal to Texas History,Flower Mound Public Library,1.0,1.0,1.0,1.0,0.6091954022988506,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,174
The Portal to Texas History,Private Collection of Bouncer Goin,1.0,1.0,1.0,0.04878048780487805,0.008130081300813009,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.42276422764227645,0.0,1.0,0.0,0.0,1.0,1.0,123
Biodiversity Heritage Library,"Royal College of Physicians, London (archive.org)",1.0,0.046153846153846156,0.358974358974359,0.9641025641025641,0.9948717948717949,1.0,1.0,1.0,1.0,0.02564102564102564,0.26666666666666666,1.0,1.0,0.0,1.0,0.0,0.9743589743589743,1.0,1.0,195
Digital Library of Tennessee,Tennessee State Library and Archives;,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3
Digital Maine,Ste. Agathe Historical Society,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3
Empire State Digital Network,Chautauqua-Cattaraugus Library System,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,37
Illinois Digital Heritage Hub,Roselle Historical Foundation,1.0,1.0,1.0,0.5754838709677419,0.0,0.0,0.9587096774193549,0.0,0.0,0.8567741935483871,0.0,0.9974193548387097,0.8903225806451613,0.9935483870967742,1.0,0.0,0.0,1.0,1.0,775
Minnesota Digital Library,"Minnesota Department of Natural Resources, Division of Forestry",1.0,1.0,1.0,1.0,0.0,0.43902439024390244,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,41
Missouri Hub,National Agricultural Library through Missouri Digital Heritage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1
Recollection Wisconsin,Grant County Historical Society,1.0,0.2185430463576159,1.0,0.13245033112582782,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6622516556291391,0.0,0.0,0.0,0.0,1.0,1.0,151
Recollection Wisconsin,Recollection Wisconsin,1.0,0.0,1.0,0.8461538461538461,0.038461538461538464,0.11538461538461539,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.11538461538461539,0.0,0.6153846153846154,1.0,0.46153846153846156,26
The Portal to Texas History,Private Collection of Rosa Walston Latimer,1.0,1.0,1.0,0.7037037037037037,0.04938271604938271,0.13580246913580246,1.0,1.0,1.0,0.0,1.0,1.0,0.8641975308641975,0.0,1.0,0.0,0.0,1.0,1.0,162
Biodiversity Heritage Library,Royal Society of Victoria,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.28125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,32
Digital Library of Georgia,George A. Smathers Libraries,1.0,1.0,0.9375,0.8125,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0625,0.0,0.0,1.0,1.0,16
Digital Library of Georgia,Z. Smith Reynolds Library,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24
Digital Library of Tennessee,Alabama Dept Archives & History,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Empire State Digital Network,Hamilton Public Library,1.0,1.0,1.0,0.05555555555555555,0.0,0.018518518518518517,1.0,1.0,1.0,0.0,1.0,1.0,0.7592592592592593,0.9814814814814815,1.0,0.0,0.0,1.0,1.0,54
Minnesota Digital Library,The Writers Club,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1
Missouri Hub,Washington University in St. Louis,0.9994410909903868,1.0,0.9080035770176615,0.7261345852895149,0.0,0.0,0.0011178180192264698,1.0,0.9983232729711603,0.0,0.04795439302481556,0.7634697071316789,0.32740889783143307,0.0,0.8960429242119383,0.0,0.47920858484238765,1.0,0.785937849318131,8946
South Carolina Digital Library,University of South Carolina. Music Library,1.0,1.0,0.5776450511945392,0.9556313993174061,0.0,0.8370307167235495,0.9991467576791809,0.0,0.9778156996587031,0.0017064846416382253,0.09726962457337884,0.9436860068259386,0.9402730375426621,0.0,0.9948805460750854,0.0,0.9991467576791809,1.0,1.0,1172
The New York Public Library,Slavic and East European Collections. The New York Public Library,1.0,1.0,0.17751588251542216,0.3121719915293251,0.736212135162508,0.23354203112052296,1.0,0.0,0.6504005156062977,0.1030291869993555,0.8050363686585029,0.945999447564681,0.9952122272350612,0.012291685848448577,0.6841451063437989,1.0,1.0,1.0,1.0,21722
The Portal to Texas History,Bellaire Friends Library & Historical Society,1.0,1.0,1.0,0.919855920756416,0.9531742458352094,0.013957676722197209,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4442
The Portal to Texas History,Comanche Public Library,1.0,1.0,1.0,0.8484472049689441,0.9843833185448092,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5635
The Portal to Texas History,Ferris Public Library,1.0,1.0,1.0,0.8903225806451613,0.9225806451612903,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,155
The Portal to Texas History,Harris County Archives,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4
The Portal to Texas History,Texas Parks & Wildlife Department,1.0,1.0,1.0,0.021643286573146292,0.0,0.012024048096192385,1.0,1.0,0.8340681362725451,0.0,0.49138276553106214,1.0,0.655310621242485,0.0,1.0,0.0,0.0012024048096192384,1.0,1.0,2495
Big Sky Country Digital Network,Judith Basin County Free Library,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,31
Biodiversity Heritage Library,Idaho Native Plant Society,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,39
Biodiversity Heritage Library,The Arboretum Library at the Los Angeles County Arboretum and Botanic Garden,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7727272727272727,1.0,1.0,0.0,1.0,0.0,0.6363636363636364,1.0,1.0,22
California Digital Library,Eastern California Museum,1.0,1.0,1.0,0.16129032258064516,0.0,0.03225806451612903,1.0,1.0,0.03225806451612903,0.0,0.0,0.8064516129032258,1.0,0.0,1.0,0.0,0.0,1.0,0.1935483870967742,31
California Digital Library,Monterey County Free Libraries,1.0,1.0,0.995,0.985,1.0,0.47,1.0,1.0,1.0,0.0,0.98,0.995,1.0,0.0,1.0,0.0,0.0,1.0,1.0,200
California Digital Library,Yorba Linda Public Library,1.0,1.0,1.0,0.04,1.0,0.05,1.0,1.0,0.31,0.0,1.0,1.0,1.0,0.0,0.99,0.0,0.0,1.0,1.0,200
Digital Commonwealth,Beverly High School,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,45
Digital Commonwealth,KGLT,1.0,1.0,0.0010504201680672268,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42331932773109243,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1904
Digital Commonwealth,Mountain Lake PBS,1.0,1.0,1.0,1.0,0.04285714285714286,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05714285714285714,1.0,1.0,0.0,1.0,1.0,1.0,70
Digital Library of Georgia,Dalton State College,1.0,1.0,1.0,0.9520958083832335,0.0,0.0,1.0,0.0,0.9580838323353293,0.0,1.0,1.0,1.0,0.0,0.0718562874251497,0.0,0.9341317365269461,1.0,1.0,167
Digital Library of Georgia,Jimmy Carter Library,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
Digital Library of Georgia,Mississippi Forestry Commission,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1
Digital Library of Tennessee,Lotz House / Battle of Franklin Trust,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,1.0,6
Digital Library of Tennessee,"National Portrait Gallery, Smithsonian Institution",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,2
Empire State Digital Network,Chautauqua County Historical Society,1.0,1.0,1.0,0.8728070175438597,0.05701754385964912,0.0043859649122807015,1.0,1.0,0.9912280701754386,0.0,0.0,1.0,0.8552631578947368,0.0,0.06140350877192982,0.0,0.0043859649122807015,1.0,1.0,228
Illinois Digital Heritage Hub,Vespasian Warner Public Library District,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9935794542536116,0.0,0.0,1.0,1.0,0.0,0.9935794542536116,0.0,0.0,1.0,1.0,623
Indiana Memory,Madison-Jefferson County Public Library;,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.75,0.0,1.0,0.0,0.0,1.0,1.0,4
Minnesota Digital Library,Devereaux Library. South Dakota School of Mines and Technology.,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
Minnesota Digital Library,Olmsted County Historical Society,1.0,1.0,1.0,0.5867768595041323,0.0,0.18457300275482094,1.0,0.0,0.20385674931129477,0.0,0.0,1.0,0.9944903581267218,0.0,1.0,0.0,1.0,1.0,1.0,363
Minnesota Digital Library,Todd County Historical Society,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1
North Carolina Digital Heritage Center,Appalachian State University,1.0,1.0,1.0,0.05148005148005148,0.9353925353925354,0.46190476190476193,0.9938223938223938,1.0,0.061003861003861,0.0,0.027541827541827543,0.9889317889317889,0.64002574002574,0.0,0.03423423423423423,0.027541827541827543,0.0,1.0,0.9889317889317889,7770
North Carolina Digital Heritage Center,Greensboro College,1.0,1.0,1.0,0.98989898989899,0.0,1.0,1.0,1.0,0.9797979797979798,0.0,1.0,1.0,1.0,0.0,1.0,0.9797979797979798,0.0,1.0,1.0,99
North Carolina Digital Heritage Center,Shaw University,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,137
South Carolina Digital Library,South Carolina Digital Library,0.9867424242424242,0.4147727272727273,0.5435606060606061,0.6685606060606061,0.0,0.22537878787878787,0.7840909090909091,0.0,0.3939393939393939,0.001893939393939394,0.24242424242424243,0.7632575757575758,0.7121212121212122,0.0,0.8238636363636364,0.0,0.07575757575757576,1.0,0.9943181818181818,528
The Portal to Texas History,Edison Museum,1.0,1.0,1.0,0.0,0.0,0.08469055374592833,1.0,1.0,0.5993485342019544,0.0,1.0,1.0,0.6514657980456026,0.0,1.0,0.0,0.05211726384364821,1.0,1.0,614
Biodiversity Heritage Library,"Research Library, The Getty Research Institute (archive.org)",1.0,0.04809052333804809,0.48514851485148514,0.9024045261669024,0.9702970297029703,0.6449787835926449,1.0,1.0,0.9391796322489392,0.37623762376237624,0.6803394625176803,0.9971711456859972,0.9900990099009901,0.0,1.0,0.0,0.16973125884016974,1.0,1.0,707
California Digital Library,"Escondido Public Library, Pioneer Room",1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0,0.0,1.0,1.0,0.98,0.0,0.99,0.0,0.0,1.0,1.0,200
Digital Commonwealth,Bancroft Memorial Library,1.0,1.0,1.0,0.34210526315789475,0.0,0.0,1.0,1.0,0.8157894736842105,0.0,0.7894736842105263,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,114
Digital Commonwealth,Needham Free Public Library,1.0,1.0,1.0,0.8025589563472153,0.0,0.0,1.0,1.0,0.0,0.0,0.9997491219267436,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3986
Digital Commonwealth,Thayer Memorial Library,1.0,1.0,1.0,0.75,0.0,0.6818181818181818,1.0,1.0,0.6818181818181818,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,44
Digital Library of Georgia,Gainesville College Humanities Division,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7
Digital Library of Georgia,Walter J. Brown Media Archives and Peabody Awards Collection,1.0,1.0,1.0,0.9993895925530292,0.0,0.0,1.0,0.0,0.22157790325041965,0.0,0.9448344269800092,0.9999236990691286,0.9887837631619105,0.0,0.9949641385624904,0.0,0.03967648405310545,1.0,1.0,13106
Digital Library of Tennessee,"Wood Art Gallery, Montpelier, VT",1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1
Empire State Digital Network,Nyack Library,1.0,1.0,0.9994870041039672,0.45348837209302323,0.12089603283173735,0.001709986320109439,0.9550273597811217,0.9994870041039672,1.709986320109439E-4,0.0,0.9758891928864569,0.9912790697674418,0.9628932968536251,0.786593707250342,0.9994870041039672,0.0,0.9001367989056087,1.0,1.0,5848
Indiana Memory,Arsenal Technical High School,1.0,1.0,0.7567567567567568,0.2702702702702703,1.0,0.0,1.0,0.0,1.0,0.9459459459459459,1.0,1.0,0.7027027027027027,0.0,0.8648648648648649,0.0,0.0,1.0,1.0,37
